ID,viewpoint,variation,direction,run,file_id
161,90,wss,0,0,161:90:0:0:wss
161,90,wsf,0,0,161:90:0:0:wsf
161,45,bg,1,0,161:45:1:0:bg
161,90,txt,0,0,161:90:0:0:txt
161,90,nm,0,1,161:90:0:1:nm
161,90,nm,0,0,161:90:0:0:nm
161,90,cl,0,0,161:90:0:0:cl
161,90,bg,0,0,161:90:0:0:bg
161,45,wss,1,0,161:45:1:0:wss
161,45,wsf,1,0,161:45:1:0:wsf
161,45,txt,1,0,161:45:1:0:txt
161,45,ph,1,0,161:45:1:0:ph
161,45,nm,1,1,161:45:1:1:nm
161,45,nm,1,0,161:45:1:0:nm
161,90,ph,0,0,161:90:0:0:ph
161,90,txt,1,0,161:90:1:0:txt
162,90,txt,1,0,162:90:1:0:txt
162,90,wss,1,0,162:90:1:0:wss
162,0,cl,0,0,162:00:0:0:cl
162,45,cl,1,0,162:45:1:0:cl
162,45,nm,1,0,162:45:1:0:nm
162,45,nm,1,1,162:45:1:1:nm
162,45,ph,1,0,162:45:1:0:ph
162,45,txt,1,0,162:45:1:0:txt
162,45,wsf,1,0,162:45:1:0:wsf
162,45,wss,1,0,162:45:1:0:wss
162,90,bg,0,0,162:90:0:0:bg
162,90,cl,0,0,162:90:0:0:cl
162,90,nm,0,0,162:90:0:0:nm
162,90,nm,0,1,162:90:0:1:nm
162,90,ph,0,0,162:90:0:0:ph
162,90,txt,0,0,162:90:0:0:txt
162,90,wsf,0,0,162:90:0:0:wsf
162,90,wss,0,0,162:90:0:0:wss
162,90,bg,1,0,162:90:1:0:bg
162,90,cl,1,0,162:90:1:0:cl
162,90,nm,1,0,162:90:1:0:nm
162,90,nm,1,1,162:90:1:1:nm
162,45,bg,1,0,162:45:1:0:bg
162,0,bg,0,0,162:00:0:0:bg
162,45,wss,0,0,162:45:0:0:wss
162,45,txt,0,0,162:45:0:0:txt
162,0,nm,0,0,162:00:0:0:nm
162,0,nm,0,1,162:00:0:1:nm
162,0,ph,0,0,162:00:0:0:ph
162,0,txt,0,0,162:00:0:0:txt
162,0,wsf,0,0,162:00:0:0:wsf
162,0,wss,0,0,162:00:0:0:wss
162,0,bg,1,0,162:00:1:0:bg
162,0,cl,1,0,162:00:1:0:cl
162,0,nm,1,0,162:00:1:0:nm
162,0,nm,1,1,162:00:1:1:nm
162,0,ph,1,0,162:00:1:0:ph
162,0,txt,1,0,162:00:1:0:txt
162,0,wsf,1,0,162:00:1:0:wsf
162,0,wss,1,0,162:00:1:0:wss
162,45,bg,0,0,162:45:0:0:bg
162,45,cl,0,0,162:45:0:0:cl
162,45,nm,0,0,162:45:0:0:nm
162,45,nm,0,1,162:45:0:1:nm
162,45,ph,0,0,162:45:0:0:ph
162,45,wsf,0,0,162:45:0:0:wsf
162,90,ph,1,0,162:90:1:0:ph
162,90,wsf,1,0,162:90:1:0:wsf
163,90,wsf,1,0,163:90:1:0:wsf
163,45,cl,1,0,163:45:1:0:cl
163,45,nm,1,0,163:45:1:0:nm
163,45,nm,1,1,163:45:1:1:nm
163,45,ph,1,0,163:45:1:0:ph
163,45,txt,1,0,163:45:1:0:txt
163,45,wsf,1,0,163:45:1:0:wsf
163,45,wss,1,0,163:45:1:0:wss
163,90,bg,0,0,163:90:0:0:bg
163,90,nm,0,0,163:90:0:0:nm
163,45,bg,1,0,163:45:1:0:bg
163,90,nm,0,1,163:90:0:1:nm
163,90,txt,0,0,163:90:0:0:txt
163,90,wsf,0,0,163:90:0:0:wsf
163,90,wss,0,0,163:90:0:0:wss
163,90,bg,1,0,163:90:1:0:bg
163,90,cl,1,0,163:90:1:0:cl
163,90,nm,1,0,163:90:1:0:nm
163,90,nm,1,1,163:90:1:1:nm
163,90,ph,1,0,163:90:1:0:ph
163,90,wss,1,0,163:90:1:0:wss
163,90,ph,0,0,163:90:0:0:ph
163,45,wss,0,0,163:45:0:0:wss
163,90,cl,0,0,163:90:0:0:cl
163,45,txt,0,0,163:45:0:0:txt
163,0,bg,0,0,163:00:0:0:bg
163,45,wsf,0,0,163:45:0:0:wsf
163,0,cl,0,0,163:00:0:0:cl
163,0,nm,0,0,163:00:0:0:nm
163,0,nm,0,1,163:00:0:1:nm
163,0,ph,0,0,163:00:0:0:ph
163,0,txt,0,0,163:00:0:0:txt
163,0,wsf,0,0,163:00:0:0:wsf
163,0,wss,0,0,163:00:0:0:wss
163,0,bg,1,0,163:00:1:0:bg
163,0,cl,1,0,163:00:1:0:cl
163,90,txt,1,0,163:90:1:0:txt
163,0,nm,1,1,163:00:1:1:nm
163,0,nm,1,0,163:00:1:0:nm
163,45,nm,0,1,163:45:0:1:nm
163,45,nm,0,0,163:45:0:0:nm
163,45,cl,0,0,163:45:0:0:cl
163,45,bg,0,0,163:45:0:0:bg
163,45,ph,0,0,163:45:0:0:ph
163,0,wsf,1,0,163:00:1:0:wsf
163,0,txt,1,0,163:00:1:0:txt
163,0,ph,1,0,163:00:1:0:ph
163,0,wss,1,0,163:00:1:0:wss
164,0,ph,1,0,164:00:1:0:ph
164,45,nm,0,1,164:45:0:1:nm
164,45,nm,0,0,164:45:0:0:nm
164,45,cl,0,0,164:45:0:0:cl
164,45,bg,0,0,164:45:0:0:bg
164,0,wss,1,0,164:00:1:0:wss
164,45,ph,0,0,164:45:0:0:ph
164,0,wsf,1,0,164:00:1:0:wsf
164,0,txt,1,0,164:00:1:0:txt
164,0,nm,1,1,164:00:1:1:nm
164,0,wsf,0,0,164:00:0:0:wsf
164,0,cl,1,0,164:00:1:0:cl
164,0,bg,1,0,164:00:1:0:bg
164,0,wss,0,0,164:00:0:0:wss
164,0,txt,0,0,164:00:0:0:txt
164,0,ph,0,0,164:00:0:0:ph
164,0,nm,0,1,164:00:0:1:nm
164,0,nm,0,0,164:00:0:0:nm
164,0,cl,0,0,164:00:0:0:cl
164,45,txt,0,0,164:45:0:0:txt
164,0,nm,1,0,164:00:1:0:nm
164,0,bg,0,0,164:00:0:0:bg
164,45,wsf,0,0,164:45:0:0:wsf
164,45,bg,1,0,164:45:1:0:bg
164,90,wss,1,0,164:90:1:0:wss
164,90,txt,1,0,164:90:1:0:txt
164,90,ph,1,0,164:90:1:0:ph
164,90,nm,1,1,164:90:1:1:nm
164,90,nm,1,0,164:90:1:0:nm
164,90,cl,1,0,164:90:1:0:cl
164,90,bg,1,0,164:90:1:0:bg
164,90,wss,0,0,164:90:0:0:wss
164,90,wsf,0,0,164:90:0:0:wsf
164,90,txt,0,0,164:90:0:0:txt
164,45,wss,0,0,164:45:0:0:wss
164,90,ph,0,0,164:90:0:0:ph
164,90,nm,0,0,164:90:0:0:nm
164,90,cl,0,0,164:90:0:0:cl
164,90,bg,0,0,164:90:0:0:bg
164,45,wss,1,0,164:45:1:0:wss
164,45,wsf,1,0,164:45:1:0:wsf
164,45,txt,1,0,164:45:1:0:txt
164,45,ph,1,0,164:45:1:0:ph
164,45,nm,1,1,164:45:1:1:nm
164,45,nm,1,0,164:45:1:0:nm
164,45,cl,1,0,164:45:1:0:cl
164,90,nm,0,1,164:90:0:1:nm
164,90,wsf,1,0,164:90:1:0:wsf
165,90,nm,1,1,165:90:1:1:nm
165,0,bg,0,0,165:00:0:0:bg
165,45,cl,1,0,165:45:1:0:cl
165,45,nm,1,0,165:45:1:0:nm
165,45,nm,1,1,165:45:1:1:nm
165,45,ph,1,0,165:45:1:0:ph
165,45,txt,1,0,165:45:1:0:txt
165,45,wsf,1,0,165:45:1:0:wsf
165,45,wss,1,0,165:45:1:0:wss
165,90,bg,0,0,165:90:0:0:bg
165,90,cl,0,0,165:90:0:0:cl
165,45,bg,1,0,165:45:1:0:bg
165,90,nm,0,0,165:90:0:0:nm
165,90,ph,0,0,165:90:0:0:ph
165,90,txt,0,0,165:90:0:0:txt
165,90,wsf,0,0,165:90:0:0:wsf
165,90,wss,0,0,165:90:0:0:wss
165,90,bg,1,0,165:90:1:0:bg
165,90,cl,1,0,165:90:1:0:cl
165,90,nm,1,0,165:90:1:0:nm
165,90,wss,1,0,165:90:1:0:wss
165,90,wsf,1,0,165:90:1:0:wsf
165,90,nm,0,1,165:90:0:1:nm
165,90,ph,1,0,165:90:1:0:ph
165,45,wss,0,0,165:45:0:0:wss
165,45,txt,0,0,165:45:0:0:txt
165,0,cl,0,0,165:00:0:0:cl
165,0,nm,0,0,165:00:0:0:nm
165,0,nm,0,1,165:00:0:1:nm
165,0,ph,0,0,165:00:0:0:ph
165,0,txt,0,0,165:00:0:0:txt
165,0,wsf,0,0,165:00:0:0:wsf
165,0,wss,0,0,165:00:0:0:wss
165,0,bg,1,0,165:00:1:0:bg
165,0,cl,1,0,165:00:1:0:cl
165,45,wsf,0,0,165:45:0:0:wsf
165,0,nm,1,0,165:00:1:0:nm
165,0,ph,1,0,165:00:1:0:ph
165,0,txt,1,0,165:00:1:0:txt
165,0,wsf,1,0,165:00:1:0:wsf
165,0,wss,1,0,165:00:1:0:wss
165,45,bg,0,0,165:45:0:0:bg
165,45,cl,0,0,165:45:0:0:cl
165,45,nm,0,0,165:45:0:0:nm
165,45,nm,0,1,165:45:0:1:nm
165,45,ph,0,0,165:45:0:0:ph
165,0,nm,1,1,165:00:1:1:nm
165,90,txt,1,0,165:90:1:0:txt
166,45,ph,0,0,166:45:0:0:ph
166,90,cl,0,0,166:90:0:0:cl
166,45,cl,1,0,166:45:1:0:cl
166,45,nm,1,1,166:45:1:1:nm
166,45,ph,1,0,166:45:1:0:ph
166,45,txt,1,0,166:45:1:0:txt
166,45,wsf,1,0,166:45:1:0:wsf
166,45,wss,1,0,166:45:1:0:wss
166,90,bg,0,0,166:90:0:0:bg
166,90,nm,0,0,166:90:0:0:nm
166,90,nm,0,1,166:90:0:1:nm
166,90,ph,0,0,166:90:0:0:ph
166,90,txt,0,0,166:90:0:0:txt
166,90,wsf,0,0,166:90:0:0:wsf
166,90,wss,0,0,166:90:0:0:wss
166,90,bg,1,0,166:90:1:0:bg
166,90,cl,1,0,166:90:1:0:cl
166,90,nm,1,0,166:90:1:0:nm
166,90,nm,1,1,166:90:1:1:nm
166,90,ph,1,0,166:90:1:0:ph
166,90,txt,1,0,166:90:1:0:txt
166,90,wsf,1,0,166:90:1:0:wsf
166,90,wss,1,0,166:90:1:0:wss
166,45,bg,1,0,166:45:1:0:bg
166,45,wss,0,0,166:45:0:0:wss
166,45,nm,1,0,166:45:1:0:nm
166,0,wss,0,0,166:00:0:0:wss
166,0,bg,0,0,166:00:0:0:bg
166,0,cl,0,0,166:00:0:0:cl
166,0,nm,0,0,166:00:0:0:nm
166,0,nm,0,1,166:00:0:1:nm
166,0,ph,0,0,166:00:0:0:ph
166,0,txt,0,0,166:00:0:0:txt
166,0,wsf,0,0,166:00:0:0:wsf
166,45,wsf,0,0,166:45:0:0:wsf
166,0,bg,1,0,166:00:1:0:bg
166,0,cl,1,0,166:00:1:0:cl
166,0,nm,1,0,166:00:1:0:nm
166,0,nm,1,1,166:00:1:1:nm
166,0,ph,1,0,166:00:1:0:ph
166,0,txt,1,0,166:00:1:0:txt
166,0,wsf,1,0,166:00:1:0:wsf
166,0,wss,1,0,166:00:1:0:wss
166,45,bg,0,0,166:45:0:0:bg
166,45,cl,0,0,166:45:0:0:cl
166,45,nm,0,0,166:45:0:0:nm
166,45,nm,0,1,166:45:0:1:nm
166,45,txt,0,0,166:45:0:0:txt
167,45,wss,1,0,167:45:1:0:wss
167,90,bg,0,0,167:90:0:0:bg
167,45,wsf,1,0,167:45:1:0:wsf
167,45,txt,1,0,167:45:1:0:txt
167,45,cl,1,0,167:45:1:0:cl
167,45,nm,1,1,167:45:1:1:nm
167,45,bg,1,0,167:45:1:0:bg
167,45,nm,1,0,167:45:1:0:nm
167,90,cl,0,0,167:90:0:0:cl
167,45,ph,1,0,167:45:1:0:ph
167,90,nm,0,0,167:90:0:0:nm
167,45,txt,0,0,167:45:0:0:txt
167,90,ph,0,0,167:90:0:0:ph
167,90,txt,0,0,167:90:0:0:txt
167,90,wsf,0,0,167:90:0:0:wsf
167,90,wss,0,0,167:90:0:0:wss
167,90,bg,1,0,167:90:1:0:bg
167,90,cl,1,0,167:90:1:0:cl
167,90,nm,1,0,167:90:1:0:nm
167,45,wss,0,0,167:45:0:0:wss
167,90,nm,1,1,167:90:1:1:nm
167,90,ph,1,0,167:90:1:0:ph
167,90,nm,0,1,167:90:0:1:nm
167,45,wsf,0,0,167:45:0:0:wsf
167,0,bg,1,0,167:00:1:0:bg
167,45,ph,0,0,167:45:0:0:ph
167,90,txt,1,0,167:90:1:0:txt
167,90,wss,1,0,167:90:1:0:wss
167,0,bg,0,0,167:00:0:0:bg
167,0,cl,0,0,167:00:0:0:cl
167,0,nm,0,0,167:00:0:0:nm
167,0,nm,0,1,167:00:0:1:nm
167,0,ph,0,0,167:00:0:0:ph
167,0,txt,0,0,167:00:0:0:txt
167,0,wsf,0,0,167:00:0:0:wsf
167,0,wss,0,0,167:00:0:0:wss
167,90,wsf,1,0,167:90:1:0:wsf
167,45,nm,0,1,167:45:0:1:nm
167,0,nm,1,0,167:00:1:0:nm
167,0,nm,1,1,167:00:1:1:nm
167,0,ph,1,0,167:00:1:0:ph
167,0,txt,1,0,167:00:1:0:txt
167,0,wsf,1,0,167:00:1:0:wsf
167,0,wss,1,0,167:00:1:0:wss
167,45,bg,0,0,167:45:0:0:bg
167,45,cl,0,0,167:45:0:0:cl
167,45,nm,0,0,167:45:0:0:nm
167,0,cl,1,0,167:00:1:0:cl
168,0,txt,1,0,168:00:1:0:txt
168,0,wsf,1,0,168:00:1:0:wsf
168,0,wss,1,0,168:00:1:0:wss
168,45,ph,0,0,168:45:0:0:ph
168,45,cl,0,0,168:45:0:0:cl
168,45,nm,0,0,168:45:0:0:nm
168,45,nm,0,1,168:45:0:1:nm
168,0,ph,1,0,168:00:1:0:ph
168,45,bg,0,0,168:45:0:0:bg
168,0,nm,1,1,168:00:1:1:nm
168,0,txt,0,0,168:00:0:0:txt
168,0,cl,1,0,168:00:1:0:cl
168,0,bg,1,0,168:00:1:0:bg
168,0,wss,0,0,168:00:0:0:wss
168,0,wsf,0,0,168:00:0:0:wsf
168,0,ph,0,0,168:00:0:0:ph
168,0,nm,0,1,168:00:0:1:nm
168,0,nm,0,0,168:00:0:0:nm
168,0,cl,0,0,168:00:0:0:cl
168,0,bg,0,0,168:00:0:0:bg
168,0,nm,1,0,168:00:1:0:nm
168,45,txt,0,0,168:45:0:0:txt
168,90,wsf,1,0,168:90:1:0:wsf
168,45,wss,0,0,168:45:0:0:wss
168,90,wss,1,0,168:90:1:0:wss
168,90,ph,1,0,168:90:1:0:ph
168,90,nm,1,1,168:90:1:1:nm
168,90,nm,1,0,168:90:1:0:nm
168,90,cl,1,0,168:90:1:0:cl
168,90,bg,1,0,168:90:1:0:bg
168,90,wss,0,0,168:90:0:0:wss
168,90,wsf,0,0,168:90:0:0:wsf
168,90,txt,0,0,168:90:0:0:txt
168,90,ph,0,0,168:90:0:0:ph
168,45,wsf,0,0,168:45:0:0:wsf
168,90,nm,0,1,168:90:0:1:nm
168,90,cl,0,0,168:90:0:0:cl
168,90,bg,0,0,168:90:0:0:bg
168,45,wss,1,0,168:45:1:0:wss
168,45,wsf,1,0,168:45:1:0:wsf
168,45,txt,1,0,168:45:1:0:txt
168,45,ph,1,0,168:45:1:0:ph
168,45,nm,1,1,168:45:1:1:nm
168,45,nm,1,0,168:45:1:0:nm
168,45,cl,1,0,168:45:1:0:cl
168,45,bg,1,0,168:45:1:0:bg
168,90,nm,0,0,168:90:0:0:nm
168,90,txt,1,0,168:90:1:0:txt
169,45,txt,0,0,169:45:0:0:txt
169,90,cl,0,0,169:90:0:0:cl
169,45,cl,1,0,169:45:1:0:cl
169,45,nm,1,0,169:45:1:0:nm
169,45,ph,1,0,169:45:1:0:ph
169,45,txt,1,0,169:45:1:0:txt
169,45,wsf,1,0,169:45:1:0:wsf
169,45,wss,1,0,169:45:1:0:wss
169,90,bg,0,0,169:90:0:0:bg
169,90,nm,0,0,169:90:0:0:nm
169,90,nm,0,1,169:90:0:1:nm
169,45,bg,1,0,169:45:1:0:bg
169,90,ph,0,0,169:90:0:0:ph
169,90,wsf,0,0,169:90:0:0:wsf
169,90,wss,0,0,169:90:0:0:wss
169,90,bg,1,0,169:90:1:0:bg
169,90,cl,1,0,169:90:1:0:cl
169,90,nm,1,0,169:90:1:0:nm
169,90,nm,1,1,169:90:1:1:nm
169,90,ph,1,0,169:90:1:0:ph
169,90,wss,1,0,169:90:1:0:wss
169,90,txt,1,0,169:90:1:0:txt
169,90,txt,0,0,169:90:0:0:txt
169,45,wss,0,0,169:45:0:0:wss
169,45,nm,1,1,169:45:1:1:nm
169,45,wsf,0,0,169:45:0:0:wsf
169,0,bg,0,0,169:00:0:0:bg
169,0,cl,0,0,169:00:0:0:cl
169,0,nm,0,0,169:00:0:0:nm
169,0,nm,0,1,169:00:0:1:nm
169,0,ph,0,0,169:00:0:0:ph
169,0,txt,0,0,169:00:0:0:txt
169,0,wsf,0,0,169:00:0:0:wsf
169,90,wsf,1,0,169:90:1:0:wsf
169,0,bg,1,0,169:00:1:0:bg
169,0,cl,1,0,169:00:1:0:cl
169,0,nm,1,0,169:00:1:0:nm
169,0,wss,0,0,169:00:0:0:wss
169,0,ph,1,0,169:00:1:0:ph
169,45,ph,0,0,169:45:0:0:ph
169,0,nm,1,1,169:00:1:1:nm
169,45,nm,0,0,169:45:0:0:nm
169,45,cl,0,0,169:45:0:0:cl
169,45,nm,0,1,169:45:0:1:nm
169,0,wss,1,0,169:00:1:0:wss
169,0,wsf,1,0,169:00:1:0:wsf
169,0,txt,1,0,169:00:1:0:txt
169,45,bg,0,0,169:45:0:0:bg
170,0,nm,1,1,170:00:1:1:nm
170,45,nm,0,1,170:45:0:1:nm
170,45,nm,0,0,170:45:0:0:nm
170,45,cl,0,0,170:45:0:0:cl
170,45,bg,0,0,170:45:0:0:bg
170,0,wss,1,0,170:00:1:0:wss
170,0,wsf,1,0,170:00:1:0:wsf
170,0,txt,1,0,170:00:1:0:txt
170,0,ph,1,0,170:00:1:0:ph
170,0,nm,1,0,170:00:1:0:nm
170,90,wss,1,0,170:90:1:0:wss
170,0,bg,1,0,170:00:1:0:bg
170,0,wss,0,0,170:00:0:0:wss
170,0,wsf,0,0,170:00:0:0:wsf
170,0,txt,0,0,170:00:0:0:txt
170,0,ph,0,0,170:00:0:0:ph
170,0,nm,0,1,170:00:0:1:nm
170,0,nm,0,0,170:00:0:0:nm
170,0,cl,0,0,170:00:0:0:cl
170,0,bg,0,0,170:00:0:0:bg
170,45,ph,0,0,170:45:0:0:ph
170,0,cl,1,0,170:00:1:0:cl
170,45,txt,0,0,170:45:0:0:txt
170,90,ph,1,0,170:90:1:0:ph
170,45,wss,0,0,170:45:0:0:wss
170,90,txt,1,0,170:90:1:0:txt
170,90,nm,1,1,170:90:1:1:nm
170,90,nm,1,0,170:90:1:0:nm
170,90,cl,1,0,170:90:1:0:cl
170,90,bg,1,0,170:90:1:0:bg
170,90,wss,0,0,170:90:0:0:wss
170,90,wsf,0,0,170:90:0:0:wsf
170,90,txt,0,0,170:90:0:0:txt
170,90,ph,0,0,170:90:0:0:ph
170,45,wsf,0,0,170:45:0:0:wsf
170,90,nm,0,1,170:90:0:1:nm
170,90,cl,0,0,170:90:0:0:cl
170,90,bg,0,0,170:90:0:0:bg
170,45,wss,1,0,170:45:1:0:wss
170,45,wsf,1,0,170:45:1:0:wsf
170,45,txt,1,0,170:45:1:0:txt
170,45,ph,1,0,170:45:1:0:ph
170,45,nm,1,1,170:45:1:1:nm
170,45,nm,1,0,170:45:1:0:nm
170,45,cl,1,0,170:45:1:0:cl
170,45,bg,1,0,170:45:1:0:bg
170,90,nm,0,0,170:90:0:0:nm
170,90,wsf,1,0,170:90:1:0:wsf
171,90,wss,1,1,171:90:1:1:wss
171,90,wss,1,0,171:90:1:0:wss
171,45,wsf,0,0,171:45:0:0:wsf
171,45,nm,1,0,171:45:1:0:nm
171,45,nm,1,1,171:45:1:1:nm
171,45,ph,1,0,171:45:1:0:ph
171,45,txt,1,0,171:45:1:0:txt
171,45,wss,1,0,171:45:1:0:wss
171,45,wss,1,1,171:45:1:1:wss
171,90,bg,0,0,171:90:0:0:bg
171,90,cl,0,0,171:90:0:0:cl
171,90,nm,0,0,171:90:0:0:nm
171,90,nm,0,1,171:90:0:1:nm
171,90,ph,0,0,171:90:0:0:ph
171,90,txt,0,0,171:90:0:0:txt
171,90,wsf,0,0,171:90:0:0:wsf
171,90,wss,0,0,171:90:0:0:wss
171,90,bg,1,0,171:90:1:0:bg
171,90,cl,1,0,171:90:1:0:cl
171,90,nm,1,0,171:90:1:0:nm
171,90,nm,1,1,171:90:1:1:nm
171,90,ph,1,0,171:90:1:0:ph
171,45,cl,1,0,171:45:1:0:cl
171,45,bg,1,0,171:45:1:0:bg
171,45,wss,0,0,171:45:0:0:wss
171,0,nm,1,0,171:00:1:0:nm
171,0,bg,0,0,171:00:0:0:bg
171,0,cl,0,0,171:00:0:0:cl
171,0,nm,0,0,171:00:0:0:nm
171,0,nm,0,1,171:00:0:1:nm
171,0,ph,0,0,171:00:0:0:ph
171,0,txt,0,0,171:00:0:0:txt
171,0,wsf,0,0,171:00:0:0:wsf
171,0,wss,0,0,171:00:0:0:wss
171,0,bg,1,0,171:00:1:0:bg
171,0,cl,1,0,171:00:1:0:cl
171,90,txt,1,0,171:90:1:0:txt
171,0,nm,1,1,171:00:1:1:nm
171,0,ph,1,0,171:00:1:0:ph
171,0,txt,1,0,171:00:1:0:txt
171,0,wss,1,0,171:00:1:0:wss
171,0,wss,1,1,171:00:1:1:wss
171,45,bg,0,0,171:45:0:0:bg
171,45,cl,0,0,171:45:0:0:cl
171,45,nm,0,0,171:45:0:0:nm
171,45,nm,0,1,171:45:0:1:nm
171,45,ph,0,0,171:45:0:0:ph
171,45,txt,0,0,171:45:0:0:txt
172,90,wss,1,0,172:90:1:0:wss
172,0,bg,0,0,172:00:0:0:bg
172,90,ph,1,0,172:90:1:0:ph
172,45,nm,0,1,172:45:0:1:nm
172,45,nm,0,0,172:45:0:0:nm
172,45,cl,0,0,172:45:0:0:cl
172,45,bg,0,0,172:45:0:0:bg
172,0,wss,1,0,172:00:1:0:wss
172,0,wsf,1,0,172:00:1:0:wsf
172,0,txt,1,0,172:00:1:0:txt
172,0,ph,1,0,172:00:1:0:ph
172,0,nm,1,1,172:00:1:1:nm
172,0,nm,1,0,172:00:1:0:nm
172,0,cl,1,0,172:00:1:0:cl
172,0,bg,1,0,172:00:1:0:bg
172,0,wss,0,0,172:00:0:0:wss
172,0,wsf,0,0,172:00:0:0:wsf
172,0,txt,0,0,172:00:0:0:txt
172,0,ph,0,0,172:00:0:0:ph
172,0,nm,0,1,172:00:0:1:nm
172,0,nm,0,0,172:00:0:0:nm
172,0,cl,0,0,172:00:0:0:cl
172,45,ph,0,0,172:45:0:0:ph
172,45,txt,0,0,172:45:0:0:txt
172,45,wsf,0,0,172:45:0:0:wsf
172,45,wss,0,0,172:45:0:0:wss
172,90,nm,1,1,172:90:1:1:nm
172,90,nm,1,0,172:90:1:0:nm
172,90,cl,1,0,172:90:1:0:cl
172,90,bg,1,0,172:90:1:0:bg
172,90,wss,0,0,172:90:0:0:wss
172,90,wsf,0,0,172:90:0:0:wsf
172,90,txt,0,0,172:90:0:0:txt
172,90,ph,0,0,172:90:0:0:ph
172,90,nm,0,1,172:90:0:1:nm
172,90,txt,1,0,172:90:1:0:txt
172,90,nm,0,0,172:90:0:0:nm
172,90,bg,0,0,172:90:0:0:bg
172,45,wss,1,0,172:45:1:0:wss
172,45,wsf,1,0,172:45:1:0:wsf
172,45,txt,1,0,172:45:1:0:txt
172,45,ph,1,0,172:45:1:0:ph
172,45,nm,1,1,172:45:1:1:nm
172,45,nm,1,0,172:45:1:0:nm
172,45,cl,1,0,172:45:1:0:cl
172,45,bg,1,0,172:45:1:0:bg
172,90,cl,0,0,172:90:0:0:cl
172,90,wsf,1,0,172:90:1:0:wsf
173,90,txt,1,0,173:90:1:0:txt
173,90,ph,1,0,173:90:1:0:ph
173,45,nm,0,0,173:45:0:0:nm
173,45,cl,0,0,173:45:0:0:cl
173,45,bg,0,0,173:45:0:0:bg
173,0,wss,1,0,173:00:1:0:wss
173,0,wsf,1,0,173:00:1:0:wsf
173,0,txt,1,0,173:00:1:0:txt
173,0,ph,1,0,173:00:1:0:ph
173,0,nm,1,1,173:00:1:1:nm
173,0,cl,1,0,173:00:1:0:cl
173,45,nm,0,1,173:45:0:1:nm
173,0,bg,1,0,173:00:1:0:bg
173,0,wsf,0,0,173:00:0:0:wsf
173,0,txt,0,0,173:00:0:0:txt
173,0,ph,0,0,173:00:0:0:ph
173,0,nm,0,1,173:00:0:1:nm
173,0,nm,0,0,173:00:0:0:nm
173,0,cl,0,0,173:00:0:0:cl
173,0,bg,0,0,173:00:0:0:bg
173,90,wsf,1,0,173:90:1:0:wsf
173,90,wss,1,0,173:90:1:0:wss
173,0,wss,0,0,173:00:0:0:wss
173,45,ph,0,0,173:45:0:0:ph
173,0,nm,1,0,173:00:1:0:nm
173,45,wsf,0,0,173:45:0:0:wsf
173,90,nm,1,1,173:90:1:1:nm
173,45,txt,0,0,173:45:0:0:txt
173,90,nm,1,0,173:90:1:0:nm
173,90,cl,1,0,173:90:1:0:cl
173,90,bg,1,0,173:90:1:0:bg
173,90,wss,0,0,173:90:0:0:wss
173,90,wsf,0,0,173:90:0:0:wsf
173,90,ph,0,0,173:90:0:0:ph
173,90,nm,0,1,173:90:0:1:nm
173,90,nm,0,0,173:90:0:0:nm
173,90,cl,0,0,173:90:0:0:cl
173,90,txt,0,0,173:90:0:0:txt
173,45,bg,1,0,173:45:1:0:bg
173,45,wss,1,0,173:45:1:0:wss
173,45,wsf,1,0,173:45:1:0:wsf
173,45,txt,1,0,173:45:1:0:txt
173,45,ph,1,0,173:45:1:0:ph
173,45,nm,1,1,173:45:1:1:nm
173,45,nm,1,0,173:45:1:0:nm
173,45,cl,1,0,173:45:1:0:cl
173,90,bg,0,0,173:90:0:0:bg
173,45,wss,0,0,173:45:0:0:wss
174,90,nm,0,0,174:90:0:0:nm
174,90,cl,0,0,174:90:0:0:cl
174,90,bg,0,0,174:90:0:0:bg
174,45,wss,1,0,174:45:1:0:wss
174,45,nm,1,1,174:45:1:1:nm
174,45,txt,1,0,174:45:1:0:txt
174,45,ph,1,0,174:45:1:0:ph
174,90,nm,0,1,174:90:0:1:nm
174,45,wsf,1,0,174:45:1:0:wsf
174,90,ph,0,0,174:90:0:0:ph
174,0,cl,0,0,174:00:0:0:cl
174,90,wss,0,0,174:90:0:0:wss
174,90,bg,1,0,174:90:1:0:bg
174,90,cl,1,0,174:90:1:0:cl
174,90,nm,1,0,174:90:1:0:nm
174,90,nm,1,1,174:90:1:1:nm
174,90,ph,1,0,174:90:1:0:ph
174,90,txt,1,0,174:90:1:0:txt
174,90,wsf,1,0,174:90:1:0:wsf
174,90,wss,1,0,174:90:1:0:wss
174,45,nm,1,0,174:45:1:0:nm
174,90,wsf,0,0,174:90:0:0:wsf
174,45,cl,1,0,174:45:1:0:cl
174,0,bg,0,0,174:00:0:0:bg
174,45,wss,0,0,174:45:0:0:wss
174,0,nm,0,0,174:00:0:0:nm
174,45,bg,1,0,174:45:1:0:bg
174,0,nm,0,1,174:00:0:1:nm
174,0,ph,0,0,174:00:0:0:ph
174,0,txt,0,0,174:00:0:0:txt
174,0,wsf,0,0,174:00:0:0:wsf
174,0,wss,0,0,174:00:0:0:wss
174,0,bg,1,0,174:00:1:0:bg
174,0,cl,1,0,174:00:1:0:cl
174,0,nm,1,0,174:00:1:0:nm
174,0,nm,1,1,174:00:1:1:nm
